Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB10,OUT027,5962.472113185417
FDQ25,OUT046,2925.9999442288886
FDY26,OUT017,3528.4168969178227
FDG28,OUT049,4060.3270777157904
FDM14,OUT049,1671.0870428921576
NCH29,OUT049,1608.3686759518157
FDD48,OUT049,1932.5957164822623
FDC17,OUT045,3522.2795647054827
DRH49,OUT027,2143.677998693331
FDN44,OUT018,2606.168707935305
FDC29,OUT045,1907.2058831019071
DRK01,OUT019,235.70153496260735
FDD48,OUT017,1890.6663170383981
FDB59,OUT013,3123.186075131664
FDY45,OUT010,578.5974457275167
FDX60,OUT035,1253.3814561318263
FDT09,OUT010,296.44151103667645
DRB24,OUT018,2414.317989341084
FDL13,OUT035,3863.834439083428
FDN16,OUT035,1643.291748835352
FDK57,OUT013,2065.1295405469764
FDO22,OUT027,2034.5829799810242
FDC57,OUT010,514.8500473117002
FDZ13,OUT027,1240.6951315028605
FDW27,OUT013,2421.8640475435077
FDX10,OUT049,597.9922102912392
FDY08,OUT018,2022.3647953872942
FDA49,OUT017,1360.8536647334536
FDC32,OUT018,1459.08976319107
FDO04,OUT035,863.939280070578
NCZ54,OUT013,2584.407501389474
FDY40,OUT045,738.6159233810213
FDW36,OUT045,1661.2488646785416
FDE11,OUT017,3100.4955693238066
DRE37,OUT045,3135.2050451363343
NCK19,OUT017,3146.0499286030167
FDT19,OUT035,2856.578160842537
FDE56,OUT045,933.0605184578828
FDZ57,OUT010,294.6144222328508
FDB35,OUT035,1425.474844849047
FDF09,OUT010,130.29003053365062
FDO34,OUT046,2840.7339343514045
FDA55,OUT046,3784.239580929038
NCM18,OUT035,928.0055130429514
FDJ20,OUT019,285.9019174651392
DRQ35,OUT019,298.1034188591142
FDG02,OUT013,3140.849885316063
NCU29,OUT018,2387.00906739627
FDL27,OUT027,1438.9866085891645
NCA54,OUT035,2915.5003213357904
FDJ32,OUT035,958.6831684334488
FDB21,OUT019,570.5685915109732
FDR46,OUT035,2490.1795311130736
FDZ32,OUT046,1652.0545459316686
DRF36,OUT017,3127.935095161056
NCU54,OUT017,3445.8722408042736
NCI31,OUT017,590.0981527226776
DRA59,OUT035,3157.021390573486
NCC55,OUT045,597.384947733485
FDE44,OUT018,734.5341955680586
NCN26,OUT018,1879.5714307943229
FDC11,OUT049,1374.4089957139274
FDV24,OUT035,2431.424152911905
FDR40,OUT019,187.77827592525375
NCQ17,OUT049,2552.223734632578
FDC46,OUT045,3111.441664145671
NCM18,OUT046,1018.4615059164861
FDK16,OUT046,1539.4115122085655
FDI28,OUT017,1278.862291939333
FDS11,OUT018,3508.3880285826845
DRD13,OUT046,1010.092912819537
FDL36,OUT035,1387.5687472268262
FDI27,OUT013,774.0129424884617
FDJ53,OUT019,281.90544796879806
FDS44,OUT045,4063.5115800243775
FDE28,OUT046,3774.143015855133
FDQ33,OUT018,2430.262902809929
FDB37,OUT017,3951.779463442333
FDQ31,OUT045,1381.686209899213
NCQ05,OUT046,2469.8824826156056
FDE10,OUT013,2079.818063594952
FDF38,OUT017,632.4921880738978
FDE50,OUT019,499.0339182678722
DRG37,OUT010,370.5978346424615
NCH06,OUT049,3969.964393313618
FDY14,OUT045,4224.922719702968
FDO27,OUT017,1481.5130593983733
FDQ19,OUT049,4109.864528044365
FDZ26,OUT019,571.391185869378
FDN51,OUT013,4156.75992912862
FDK20,OUT035,2075.3491722195486
FDD40,OUT018,2956.162395582218
DRI25,OUT018,888.2641133323748
FDH56,OUT017,1900.9511452209638
FDI36,OUT027,5677.292043817332
DRH11,OUT018,882.5380928851396
NCV18,OUT017,1339.031422455243
DRI01,OUT049,2917.2900179703965
DRE48,OUT049,3236.0946328817367
FDS51,OUT035,918.4345755916147
FDM38,OUT017,745.5104856734903
FDB60,OUT027,5492.665099032602
FDY58,OUT035,3842.1717396846416
FDY22,OUT045,2133.6427191962757
FDF11,OUT027,5964.287054024417
FDZ51,OUT035,1540.0810991074247
FDQ45,OUT017,3200.945641784276
FDF17,OUT035,3163.334422805946
NCF31,OUT027,3882.0304080735364
FDA37,OUT013,2067.6024257445824
FDO51,OUT046,680.5112066984065
FDF34,OUT013,3165.5947314699793
FDD57,OUT018,1489.5125184829676
FDO37,OUT046,3894.524954538907
FDR49,OUT049,746.1574774490884
FDS39,OUT049,2107.948002223171
FDI48,OUT027,1310.1878747054382
DRM35,OUT049,2945.248455907025
FDV57,OUT035,3021.9293405979074
FDZ55,OUT013,2627.9337799696787
FDI28,OUT035,1250.682018504507
FDS21,OUT045,1001.5029931292235
FDT34,OUT013,1664.1233341282866
DRI25,OUT035,861.9673707493095
FDT47,OUT010,227.3587019742643
DRH39,OUT045,1131.5202268367148
NCD54,OUT045,2480.9180867714526
FDU16,OUT027,2377.2023683917073
NCW29,OUT045,2063.3239645835856
FDV25,OUT027,5963.147721262572
FDM56,OUT035,1671.8343686959145
FDZ04,OUT027,1438.9866085891645
FDG59,OUT019,130.29003053365062
FDI56,OUT045,1396.8485979400723
FDS33,OUT035,1389.6644116129435
FDC23,OUT049,2943.953261931711
FDT11,OUT049,3191.756131180251
FDG17,OUT045,4069.442388933321
FDZ44,OUT045,1915.3217551996197
FDJ52,OUT013,2628.208398249159
DRI23,OUT046,2587.129637257829
DRE15,OUT010,165.33415367160472
NCF07,OUT013,1631.9952896791863
NCR29,OUT049,858.6045059546532
FDE44,OUT019,130.29003053365062
FDT23,OUT035,1301.6651028824497
NCG06,OUT017,4006.1054292609824
NCU41,OUT010,511.1712294807709
FDH46,OUT017,1648.0043569034447
FDV31,OUT013,2877.688307916982
NCT41,OUT027,3964.500416769264
FDE22,OUT027,4250.805435362622
FDC26,OUT045,1671.3811522939652
DRF51,OUT017,589.4830206046223
NCY53,OUT019,281.7266909087109
FDY21,OUT017,3145.632933248524
FDL27,OUT013,1114.1102349199118
FDZ34,OUT049,3189.000098688208
NCF43,OUT010,354.52248385135755
FDC21,OUT035,1668.1287713412614
FDL26,OUT013,2470.960475351679
FDT25,OUT010,278.1547646435661
NCR30,OUT046,1135.0097149879396
DRL23,OUT019,245.14792034103758
NCR05,OUT049,3179.777323080038
NCE19,OUT018,882.7507780489093
FDY07,OUT035,688.1406040030511
FDB10,OUT017,3873.896370005412
FDP57,OUT013,1645.397099110995
FDU48,OUT019,300.40430619590205
FDH48,OUT035,1364.9756991553495
FDO33,OUT035,1912.1116237672977
NCU29,OUT045,2436.211747006789
FDW35,OUT046,674.5560737982153
FDH05,OUT010,573.8551026927452
FDP26,OUT049,1650.7794729329707
DRG27,OUT035,651.740956540206
FDQ33,OUT046,2479.0990654706357
FDH20,OUT010,232.178828956865
FDV14,OUT046,1386.6265693823866
DRD01,OUT046,875.6154596819517
NCI17,OUT049,1523.0025099521433
FDF39,OUT010,579.4357154725116
FDX37,OUT046,1611.5921184549475
NCX17,OUT035,3839.386325557958
FDN03,OUT013,4102.066336343809
NCS41,OUT010,467.67349137464123
FDH34,OUT045,3169.24841179052
NCX53,OUT018,2060.4963213638835
FDY31,OUT046,2421.3670884192616
FDD20,OUT017,2070.5915597877784
FDE51,OUT045,739.5068580294762
FDV27,OUT046,1385.9310243787859
FDF16,OUT035,2424.6216341240793
FDZ02,OUT049,1507.065377473196
NCK05,OUT045,987.2796751920621
FDM12,OUT027,5137.001339928268
NCA05,OUT018,2417.91418644442
FDX33,OUT045,2579.8347473664635
FDM25,OUT049,3005.0538319938014
FDE41,OUT018,1393.2703073363239
FDW14,OUT045,1384.4059050535898
NCD30,OUT046,1500.374753571347
FDB23,OUT010,578.9595648114384
FDF45,OUT046,921.4891974235802
FDW20,OUT017,2076.869059582941
FDF47,OUT045,3600.8625706097077
NCR05,OUT019,562.8192667898893
DRB01,OUT046,3182.3771140619538
FDE36,OUT013,2602.0885525926005
FDU56,OUT049,3135.2601374545893
FDB23,OUT049,3808.934544715057
FDN48,OUT049,1391.551054197132
FDS43,OUT013,3089.6989448901736
NCN05,OUT013,3157.302401211358
NCL53,OUT049,2903.603833374457
FDL56,OUT046,1369.0226818050612
FDH17,OUT018,1491.5312356651766
FDP37,OUT046,2082.8309540355917
FDG09,OUT019,497.992486378911
FDA55,OUT045,3729.6487774403445
FDX31,OUT049,3957.37774875242
FDJ41,OUT045,4256.893225743332
DRC24,OUT045,2532.5680717122013
FDQ21,OUT035,2082.818656864872
NCT54,OUT045,1441.2300139893869
FDH08,OUT049,3915.018228256745
FDY38,OUT018,3518.616865607378
DRM11,OUT010,574.515660490172
FDG32,OUT049,3535.0266928712663
NCH18,OUT046,3998.067943923259
FDI20,OUT035,3509.2295336724196
FDA33,OUT018,2378.620768591902
FDN45,OUT013,3597.195966359945
FDT45,OUT010,131.42908091172964
FDR32,OUT035,3784.8537188849373
FDA48,OUT017,3501.0140996552714
FDN23,OUT017,2416.9598348737914
NCR18,OUT035,667.6357612400169
FDD45,OUT046,1447.4241062472656
FDI22,OUT018,3176.7715979163854
FDT09,OUT013,2115.6440372479947
DRC24,OUT027,3964.500416769264
FDT39,OUT046,2441.715047096333
FDX28,OUT045,1589.0868436396731
FDA50,OUT018,1469.8563034096808
FDT33,OUT027,4323.752430875955
FDQ60,OUT049,2044.7325802569392
NCM19,OUT018,1709.4025687837086
FDF40,OUT046,4115.0264328875965
NCI30,OUT035,3987.3241716901543
FDK34,OUT049,3947.8635522648833
FDA38,OUT027,5964.287054024417
FDT02,OUT045,594.7668199877984
FDC11,OUT017,1368.1286394675058
FDD08,OUT046,647.5322421433051
NCS29,OUT046,4215.9378848300075
DRI03,OUT010,429.87101316606294
FDK48,OUT035,1069.3968092737496
FDM52,OUT049,2473.497505162279
FDP49,OUT035,858.6751191700856
DRA24,OUT046,2663.577927924075
NCJ43,OUT049,2926.2785161034244
FDE11,OUT045,3102.080376434227
FDP01,OUT049,2477.463251221579
FDQ59,OUT018,1386.5411087934262
FDA43,OUT019,509.96846372020116
FDL14,OUT017,2431.58807109287
FDV50,OUT010,284.6020122072103
FDT01,OUT027,5950.36684378153
NCC42,OUT035,2063.900107586416
FDO28,OUT046,1974.5167178967722
FDD32,OUT019,188.31441859690818
FDV45,OUT035,3110.5165872482175
NCW17,OUT019,301.31371798054124
NCJ17,OUT027,2420.0134632741433
NCF18,OUT049,3069.677912424298
FDP01,OUT045,2476.285479737918
FDH24,OUT045,2567.3229174057933
FDI38,OUT027,5943.448783735193
FDX03,OUT035,689.1536421515327
FDY28,OUT046,3485.329183314604
FDN34,OUT018,2776.7018534154304
FDJ02,OUT045,2471.3057305274806
FDW40,OUT019,301.00938970889797
FDX03,OUT017,663.9677473832713
FDE17,OUT027,3882.0304080735364
FDT58,OUT046,2767.0070036078578
FDI38,OUT013,3440.121300312434
FDW22,OUT035,3750.1251963672566
FDS15,OUT027,2923.327220762016
NCX06,OUT013,3107.154021298984
DRK47,OUT035,3846.4285264530536
FDC23,OUT027,4808.888112105142
FDM56,OUT010,251.59157644847355
FDP21,OUT046,3199.8099014137183
FDP58,OUT046,3421.6050780737346
FDA27,OUT019,576.9717986491444
FDK41,OUT019,208.41568573163727
NCH42,OUT046,3870.062574646605
FDG29,OUT045,668.3331498550513
FDW15,OUT018,2420.673572587644
FDD28,OUT018,908.4239843601727
FDQ37,OUT049,3080.3366442724487
FDC23,OUT035,2946.0129641183025
FDV13,OUT035,1385.8750451948526
FDK33,OUT046,3514.839410445916
FDO33,OUT013,1897.0989705519012
FDN21,OUT017,2617.183794908699
NCW06,OUT027,5471.195472279194
FDI38,OUT035,3498.3349519698572
FDC21,OUT027,2880.550651137238
NCS05,OUT046,2109.6797996980135
NCN53,OUT049,597.9938061027116
FDV40,OUT010,145.1579849836486
FDG60,OUT017,3826.9322998702964
NCY30,OUT027,5113.659075970197
FDM40,OUT045,2064.8332078686417
NCO30,OUT046,3130.9394153025346
FDK10,OUT046,3047.3496669015376
FDM36,OUT045,2875.888575973122
FDN10,OUT013,1939.3886626501553
FDM46,OUT018,1424.7804989670901
FDX50,OUT049,1731.9126479273737
FDP33,OUT045,3944.6167255621876
FDO12,OUT045,3155.584223974028
FDC28,OUT013,1718.096420470295
FDO31,OUT045,1308.2782897553768
FDX45,OUT035,2502.8850254311574
FDV21,OUT049,2069.837502832288
FDH04,OUT049,1396.5890997176614
NCG54,OUT013,2785.3573534575075
FDO13,OUT046,2621.1762267870004
FDA09,OUT027,4832.720517822517
FDC38,OUT017,2059.3699721651055
NCO42,OUT046,2454.764340912641
FDL45,OUT049,2068.156833440547
NCK31,OUT013,817.8405995835057
FDM39,OUT017,2936.7442291504644
FDC22,OUT010,510.4810804883101
FDF46,OUT046,1931.8387858182164
FDQ37,OUT045,3053.8373278727754
FDH41,OUT010,568.5303417623894
FDQ04,OUT046,653.4165248723751
NCQ02,OUT027,5119.9459511793775
FDJ57,OUT027,5116.921206194047
NCE07,OUT049,2102.876621577691
FDE56,OUT013,986.6731021370605
FDI20,OUT049,3500.514947022719
FDK36,OUT018,737.54747962326
FDP08,OUT027,5471.195472279194
FDF44,OUT017,2049.3082111460953
NCU53,OUT017,2734.198175456471
FDF47,OUT035,3660.405307222467
FDS55,OUT010,357.81832963281107
FDZ52,OUT010,254.68762714387933
FDL04,OUT018,1623.3181539603136
NCM26,OUT035,2496.119379293085
FDX43,OUT049,2890.0379368298472
FDP52,OUT049,3826.933475267293
DRK49,OUT045,652.3748448723895
FDE38,OUT013,2595.2903602268484
DRF13,OUT035,2488.807499642951
FDK41,OUT010,201.60215886177167
FDJ04,OUT027,3017.003548115378
FDZ44,OUT018,1878.391069515099
FDS11,OUT013,3778.8487757982175
FDA55,OUT049,3792.9084177777695
NCW53,OUT046,3085.184949343835
FDB49,OUT027,2818.489942386869
FDD23,OUT017,3137.573277203145
NCV42,OUT045,1718.485105910556
NCZ29,OUT018,2011.0709524398233
FDQ26,OUT013,944.0271298321979
FDV08,OUT017,638.6680873847004
FDC53,OUT049,1605.0809635292837
FDV58,OUT010,512.890023608857
NCP02,OUT019,133.0571102818711
DRI37,OUT045,860.6407277555039
FDQ12,OUT049,3856.805494156535
FDE33,OUT046,1229.5125092377916
FDX27,OUT045,1474.924842122482
FDM22,OUT017,758.9699003152638
NCH30,OUT019,283.0188504928372
FDC04,OUT017,3923.8860393153986
FDO38,OUT046,1277.51486463725
FDV52,OUT027,3013.9780676943633
FDB32,OUT013,1507.6939932182827
FDV43,OUT018,733.4310498320724
FDI24,OUT018,2815.4384838163655
FDR40,OUT017,1325.0114946731983
FDW02,OUT049,2062.1498162934613
FDE44,OUT049,741.3170689811612
FDL38,OUT046,1386.771320806276
NCT54,OUT010,230.35553840505432
DRJ39,OUT010,578.8616507049443
FDW55,OUT049,4134.357484927512
DRF13,OUT019,357.42991624108146
NCW17,OUT049,2107.177848440925
FDP13,OUT035,641.9709848803485
FDS08,OUT018,2789.9301159350316
NCP17,OUT035,950.023442832775
NCO53,OUT035,3099.730575373727
FDH19,OUT045,2850.1588443864916
FDJ04,OUT017,2017.4824104653476
FDG10,OUT049,859.8516844833124
FDA40,OUT010,204.49057254659823
FDI53,OUT045,2616.8059300553596
FDU09,OUT010,131.42908091172964
FDK60,OUT045,1588.707565681345
FDR43,OUT017,589.77973373443
FDW22,OUT017,3584.0194086310817
DRP47,OUT010,573.1272410071565
DRG48,OUT010,358.0309297376106
FDA14,OUT035,2471.778349027818
FDU49,OUT013,1439.8575814883093
FDK28,OUT045,4161.55500856255
FDT19,OUT046,2863.128498694186
NCQ42,OUT045,2054.5035393158328
FDD03,OUT045,3798.2951094595655
NCM53,OUT013,1659.7059236735608
NCX53,OUT045,2094.5123480169536
FDV14,OUT027,2420.0134632741433
NCZ54,OUT017,2619.997415065435
FDB39,OUT013,937.4338178354811
DRC24,OUT046,2505.7594147843374
FDY36,OUT013,1221.2030352661102
FDN01,OUT035,3013.554779331484
DRH25,OUT046,830.2780005526809
FDV08,OUT046,680.1927877101589
NCP53,OUT049,4031.914868508786
FDU52,OUT010,379.57064336622284
NCI42,OUT045,3402.3986744033255
FDZ14,OUT035,2025.709681707251
FDF11,OUT046,4039.7040882814745
FDQ13,OUT018,1395.4047534460558
FDO32,OUT010,130.29003053365062
DRJ37,OUT018,2425.527223612698
FDY43,OUT046,2779.903745967439
NCT41,OUT017,2472.5375409546664
NCV17,OUT045,2091.2329365298674
FDM04,OUT027,1340.2261751942967
DRB48,OUT018,624.9585187751445
FDM24,OUT013,2400.130210063799
FDT37,OUT049,4123.154098878767
NCO05,OUT010,232.62111091937732
FDL13,OUT046,3887.0638322301734
FDL15,OUT017,2469.9894792544974
FDB11,OUT018,3457.318444639039
FDL14,OUT019,373.98304214695344
FDY10,OUT019,282.82473642523814
FDJ40,OUT049,1722.919346020397
NCW18,OUT046,3926.76124338967
NCY06,OUT013,2082.888550074739
DRE13,OUT018,1397.5994072581466
FDA26,OUT045,3505.403652233797
NCE19,OUT010,130.29003053365062
FDE33,OUT035,1277.010548421095
DRL59,OUT027,1337.257999155212
FDY07,OUT046,747.4140168550531
FDF57,OUT018,2781.8377547288374
FDM58,OUT035,1713.9040394034269
FDP26,OUT027,2825.1920805343025
FDY32,OUT046,2627.4521703947244
FDD51,OUT010,130.29003053365062
FDU22,OUT018,1961.9311933238225
FDZ49,OUT018,3339.4464956341703
NCI42,OUT017,3434.226580684593
FDT04,OUT027,1228.0967997181026
NCU41,OUT045,3038.1088450459165
FDS56,OUT045,4225.613326278889
NCN42,OUT017,2468.0700135566567
FDK34,OUT046,3953.074677281546
FDB03,OUT017,3853.9753117340756
DRJ25,OUT035,738.8169408376697
FDT25,OUT027,3098.613370922685
FDN20,OUT013,2790.7539595961152
FDP09,OUT013,3443.169911636119
FDM20,OUT019,576.1492042907396
NCG55,OUT046,1920.2976845814178
NCP14,OUT045,1646.2170560499344
NCH06,OUT046,3921.42433597288
FDV52,OUT013,1944.1350119774177
NCL07,OUT035,641.1101319891338
DRJ11,OUT027,5471.195472279194
DRO59,OUT013,1256.7908124552546
FDW15,OUT010,357.726180195304
NCQ30,OUT035,2050.494386828
NCN54,OUT019,147.7498398266811
FDY01,OUT027,3009.5815401697023
FDX39,OUT035,3535.914349817151
FDH53,OUT027,2143.677998693331
FDA57,OUT035,651.88484053285
NCC07,OUT010,248.81077245592547
FDU28,OUT013,3001.952199545743
FDK36,OUT010,130.29003053365062
FDR36,OUT018,666.7035543525947
NCQ17,OUT035,2483.410759610704
FDS28,OUT019,130.29003053365062
FDE08,OUT045,2465.8783084858032
FDU22,OUT046,2050.407475389917
FDG41,OUT045,1672.5395031529872
FDO31,OUT010,166.30831492689708
FDM21,OUT019,571.4894955879467
FDU40,OUT017,3053.875190802238
FDV36,OUT018,2037.7060116168968
FDT10,OUT027,1381.0972203470362
FDX38,OUT045,742.5625848686155
NCU30,OUT027,4284.571844958036
NCV06,OUT049,3201.298374965411
FDT16,OUT035,4236.932962035226
NCP41,OUT027,2880.550651137238
FDZ56,OUT017,2841.8849743825704
FDC22,OUT035,3155.6098180909967
FDU10,OUT035,627.4860735070785
FDS46,OUT045,1918.8567735382064
FDO08,OUT049,2724.26455178588
NCV42,OUT018,1661.3256396692004
FDP33,OUT035,3935.5989499065886
FDJ12,OUT046,3433.1009684334417
FDH04,OUT045,1395.6619286363766
NCU54,OUT013,3391.900751438247
FDO36,OUT010,457.29398504627045
FDT37,OUT027,5964.287054024417
FDD14,OUT010,494.3313895394659
FDA16,OUT013,3552.877798432636
NCS42,OUT019,231.11844688307505
FDP10,OUT019,247.0186409382376
FDQ28,OUT049,2480.836197641476
FDK57,OUT010,280.66690385524277
FDK02,OUT013,1937.7948170587877
FDW47,OUT018,2003.1399714474348
NCC42,OUT018,2022.1560578225344
FDQ37,OUT018,2922.5627679630534
FDL40,OUT046,1480.0382431937123
DRE13,OUT010,208.54032098325027
FDQ34,OUT027,2825.1920805343025
NCB54,OUT046,2073.793232923427
FDS48,OUT049,2474.6882529695345
FDO15,OUT045,1016.0330843819058
NCT30,OUT013,773.9558834590888
FDU49,OUT027,2416.580479709819
FDE21,OUT046,1962.0911307365263
FDS49,OUT019,186.7826381433905
FDT38,OUT027,2416.580479709819
FDZ01,OUT045,1647.3423889320343
FDC41,OUT035,1133.739081293344
DRG13,OUT010,395.1182877196516
NCZ42,OUT018,3628.349537878231
NCM07,OUT045,1378.1180225404955
NCV17,OUT018,2049.5189014536686
DRK39,OUT035,1331.561368067361
FDS37,OUT018,1847.2862789710882
FDV12,OUT019,235.73557928563693
NCG19,OUT018,3551.1492442515823
FDS51,OUT013,1049.7256757733442
NCO14,OUT046,680.1927877101589
FDC38,OUT046,2092.443934638861
FDN15,OUT046,2118.2113874092156
NCH42,OUT013,3818.004276060449
FDQ22,OUT046,605.8451867415198
FDC05,OUT013,3095.22046993491
FDZ31,OUT013,3091.1040518177488
DRJ23,OUT049,3070.2893418594736
FDC52,OUT035,2482.61533779252
DRD12,OUT010,210.1788189215365
FDV55,OUT017,2465.298975026445
FDD32,OUT046,1301.2012254016122
FDR01,OUT049,3302.6422269127834
FDY08,OUT019,300.58186924972347
FDQ45,OUT045,3201.4191338690043
DRN11,OUT027,3820.3657187474814
NCS05,OUT018,2042.321037974451
FDY32,OUT035,2620.8320721801433
NCD31,OUT045,2772.9257160460506
NCE06,OUT049,2608.0068661492787
NCP14,OUT046,1646.8513158338453
NCF18,OUT019,503.38233894405437
FDF14,OUT018,2383.8035649592375
FDB22,OUT017,2440.8823030131707
NCH54,OUT049,2612.295049793104
FDU27,OUT035,739.3707366452248
FDS58,OUT027,4248.06367732328
NCU29,OUT035,2445.5097813266793
FDJ57,OUT013,3150.498812681157
FDL56,OUT049,1365.2249119481278
FDH60,OUT035,3062.3201363395215
FDN24,OUT018,892.8170966959078
FDD02,OUT017,2054.492188589639
FDP15,OUT017,3930.418549593272
FDB28,OUT027,5727.727773869055
DRC49,OUT045,2446.7336857315986
NCG30,OUT018,2011.5996695139702
FDJ14,OUT049,1283.8981759937951
FDL52,OUT045,594.1167757622242
NCG19,OUT027,5962.472113185417
NCN41,OUT035,2050.878514278236
FDW22,OUT013,3738.720307623421
FDI02,OUT013,1749.4067899465608
FDV51,OUT045,2688.325377631616
FDV48,OUT046,1303.5596309035645
NCL17,OUT019,304.14417766015976
FDP46,OUT045,1389.413924438699
FDU10,OUT045,594.4118930805595
FDT37,OUT010,579.0735963885899
FDI27,OUT035,741.412969233501
FDN51,OUT046,4147.602649110857
FDW07,OUT035,1367.339599971465
FDN45,OUT049,3638.487005294963
DRN37,OUT027,4310.70354230576
DRF48,OUT049,3176.593533719482
FDP38,OUT019,130.29003053365062
NCX18,OUT027,5583.306416102036
FDK45,OUT018,1859.9042148038104
FDZ37,OUT049,1378.8041180264509
FDS50,OUT018,3458.74781465284
NCR54,OUT018,2964.4383899775717
NCS17,OUT035,1470.8753341312038
FDV31,OUT046,2894.5235916884358
DRE27,OUT017,1497.4619547998213
FDN60,OUT013,2571.217294697877
FDK26,OUT013,3137.0449639706862
FDX37,OUT018,1592.0717535084957
FDW31,OUT046,3188.1544536930014
FDX26,OUT018,2980.9006607495567
DRL49,OUT019,304.76905804970687
FDU49,OUT017,1359.8862679099582
FDY58,OUT046,3837.9167531272205
FDN03,OUT045,4083.9381872266094
NCV06,OUT010,515.1487940082591
FDH53,OUT045,1305.524317946851
FDG31,OUT018,1085.4396088920812
NCC06,OUT045,2086.4069479736568
FDS13,OUT049,4154.565147600134
FDP16,OUT035,4037.1016157005542
FDA35,OUT013,2065.9443573543294
DRP47,OUT018,3684.4571495348832
FDY28,OUT010,575.9207901072031
FDY20,OUT035,1394.6390411764642
NCH30,OUT017,1727.36537248675
NCR29,OUT019,131.57283815249576
NCP05,OUT013,2450.7310804782483
NCF30,OUT019,295.125648885447
FDA08,OUT035,2775.5563987422724
FDN51,OUT027,5964.287054024417
FDH12,OUT046,1663.1390201384345
FDY39,OUT017,3166.3023055199483
NCO53,OUT045,3094.225106836213
FDB40,OUT046,2480.9782059155823
FDH02,OUT049,1392.9588449840592
FDY11,OUT027,1438.9866085891645
FDQ09,OUT019,283.0188504928372
FDP16,OUT013,4045.709647694435
NCF55,OUT018,589.5165117283934
FDY09,OUT027,4657.382210849571
FDY39,OUT045,3168.6887423296535
NCU53,OUT049,2630.3035288906935
NCT41,OUT049,2476.2298065916734
FDJ45,OUT046,602.2650384999016
FDR28,OUT013,2691.103134026891
FDN08,OUT013,1972.0864511762659
FDJ07,OUT049,1929.1953953920136
FDZ09,OUT027,4307.540152607456
FDQ14,OUT017,2426.0428921547523
FDY12,OUT027,1240.6951315028605
FDK57,OUT046,2067.6310452794455
FDD20,OUT049,2090.731518058483
FDS36,OUT018,1702.2099214963582
FDI40,OUT049,1641.0053665476305
FDJ40,OUT045,1717.7607287084445
FDE08,OUT013,2438.846859429134
DRK01,OUT013,1525.2388377149307
FDC58,OUT049,677.3038019533741
FDE50,OUT046,3105.567217869294
FDX48,OUT035,2481.3262545718044
DRM35,OUT018,2815.034396635897
FDG41,OUT013,1672.4160646642758
FDB52,OUT046,4123.937782308464
FDV19,OUT045,2634.7894639385427
DRG48,OUT017,2439.210137334752
FDI26,OUT013,2967.4093831023874
FDU11,OUT019,285.34374380635023
FDF59,OUT019,302.0536001870252
FDR07,OUT049,1534.7080802628102
NCE06,OUT017,2600.399703042858
FDE10,OUT046,2085.867559128116
NCO55,OUT046,1673.8697975226864
FDZ13,OUT013,782.9911825882849
FDT50,OUT017,1536.396835259454
FDH12,OUT010,237.51248335420456
FDD21,OUT045,1920.630833514244
NCM05,OUT013,4228.008528279767
FDK04,OUT013,966.5282500893472
FDN33,OUT017,1517.7155252331356
NCM18,OUT010,133.87625848995742
DRC25,OUT049,1384.5518697104933
FDT47,OUT017,1522.882467689951
FDD45,OUT027,2741.8207445132457
NCD07,OUT018,1844.1057826190654
NCY54,OUT010,419.01417343893803
FDL12,OUT049,917.2229186304429
FDL02,OUT017,1640.072581035977
FDC60,OUT035,1397.654608827864
FDR37,OUT017,2957.725570043364
FDY16,OUT017,3104.795975843318
FDU26,OUT045,2029.6868091043739
FDN24,OUT013,888.1858092549128
FDH44,OUT013,2448.5585248866046
FDE23,OUT010,130.29003053365062
FDW60,OUT017,2974.5124883085814
FDQ55,OUT049,1959.8168956384095
FDV32,OUT027,1408.5492663997281
FDV03,OUT010,372.0812305265253
FDY14,OUT010,573.4929836088235
NCL55,OUT027,5962.472113185417
DRF25,OUT017,625.6826408397668
FDX03,OUT046,697.0196011974618
FDF40,OUT045,4073.0036248961324
FDX24,OUT010,217.77336783331728
FDA25,OUT049,1644.4445017341445
FDH21,OUT018,2556.9800274093145
FDB47,OUT010,567.5215802529139
FDT34,OUT019,247.25157209693086
FDS39,OUT010,297.2425068998208
NCU05,OUT046,1297.6529269682046
FDE02,OUT049,1428.2071945331625
FDL25,OUT035,1402.6255739825172
FDC50,OUT049,1442.9879671793037
FDZ32,OUT049,1662.334305090946
FDV14,OUT045,1368.2688806475098
FDR07,OUT045,1534.0574741747437
FDB26,OUT049,809.6759112024066
NCR50,OUT045,2499.0213444653655
FDP01,OUT018,2421.5409161690304
FDH57,OUT045,2054.4407594853615
FDM60,OUT027,1231.2335755741478
FDA45,OUT017,2943.838672475297
FDU55,OUT017,4078.078813499087
FDH40,OUT035,1339.588170902849
FDG40,OUT019,130.29003053365062
FDT12,OUT049,3769.657005848163
DRL59,OUT045,831.3158680911245
FDT47,OUT018,1593.8846777951806
FDI60,OUT017,1020.7068514659738
DRF51,OUT027,1224.6086961233038
NCK31,OUT049,752.9598247021041
FDB08,OUT045,2602.627537367264
FDM44,OUT035,1630.1918438069897
FDD46,OUT018,2386.3858643301614
FDR27,OUT019,303.3629411013135
FDV56,OUT010,252.38351762906677
FDM02,OUT049,1380.955925470551
FDU45,OUT018,1819.3743795286478
FDZ10,OUT017,2050.1715111887697
